repo,kind,routePath,file,lines,dynamicSegments,parallelSlot,hasGenerateStaticParams,gspCovered,useClient,useServerFile,useServerInline,nextHeadersImports,redirectCalls,redirectImportedFromNextNavigation,notFoundCalls,exportDynamic,exportRevalidate,exportRuntime,exportFetchCache,exportDynamicParams,usesUnstableCache,usesAfter,usesNoStoreOrConnection,readsSearchParamsProp,httpMethods,requestReads,apiFetchTargets,veridianCalls,importsNextIntlServer,reexportDefault,transitiveNextHeadersVia,transitiveUseServerVia,transitiveNextIntlServerVia,forceStatic,ownBlockers,inheritedBlockers,inheritedFrom,neutralizedByForceStatic,effectiveBlockers,exportable
projexa,page,/budgets,src/app/(app)/budgets/page.tsx,52,,,false,true,false,false,false,,1,true,0,,,,,,false,false,false,true,,,,,false,false,,,,false,REDIRECT_IN_SERVER_COMPONENT|SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,REDIRECT_IN_SERVER_COMPONENT|SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/change-orders/[id],src/app/(app)/change-orders/[id]/page.tsx,14,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/change-orders/new,src/app/(app)/change-orders/new/page.tsx,39,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/change-orders,src/app/(app)/change-orders/page.tsx,70,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,/screen-definitions/variations.list,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/copilot,src/app/(app)/copilot/page.tsx,29,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/customers/[id],src/app/(app)/customers/[id]/page.tsx,13,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/customers/new,src/app/(app)/customers/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/customers,src/app/(app)/customers/page.tsx,14,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/dashboard/hierarchy,src/app/(app)/dashboard/hierarchy/page.tsx,53,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,src/lib/supabase/server.ts (depth 2),,,false,NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/dashboard/overview,src/app/(app)/dashboard/overview/page.tsx,27,,,false,true,false,false,false,,1,true,0,,,,,,false,false,false,false,,,,,false,false,,,,false,REDIRECT_IN_SERVER_COMPONENT,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,REDIRECT_IN_SERVER_COMPONENT|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/dashboard,src/app/(app)/dashboard/page.tsx,266,,,false,true,false,false,false,cookies,0,false,0,,,,,,false,false,false,true,,,,/currencies|/permits?withinDays=30,false,false,src/lib/module-list-source.ts (depth 1),,,false,NEXT_HEADERS|SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS|SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/dashboard/project,src/app/(app)/dashboard/project/page.tsx,51,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,/screen-definitions/dashboard.dashboard,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/design-studio/cost-analysis,src/app/(app)/design-studio/cost-analysis/page.tsx,32,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/design-studio,src/app/(app)/design-studio/page.tsx,69,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/design-studio/review,src/app/(app)/design-studio/review/page.tsx,36,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/design-studio/timesheets/[id],src/app/(app)/design-studio/timesheets/[id]/page.tsx,55,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,DYNAMIC_SEGMENT_NO_GSP|SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/design-studio/timesheets/new,src/app/(app)/design-studio/timesheets/new/page.tsx,53,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/documents/[id],src/app/(app)/documents/[id]/page.tsx,15,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/documents,src/app/(app)/documents/page.tsx,112,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/documents/upload,src/app/(app)/documents/upload/page.tsx,72,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/drawings/[id],src/app/(app)/drawings/[id]/page.tsx,18,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/drawings/new,src/app/(app)/drawings/new/page.tsx,83,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/drawings,src/app/(app)/drawings/page.tsx,81,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/employees/[id],src/app/(app)/employees/[id]/page.tsx,15,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/employees/departments/new,src/app/(app)/employees/departments/new/page.tsx,12,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/employees/leave/balance/new,src/app/(app)/employees/leave/balance/new/page.tsx,12,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/employees/leave/new,src/app/(app)/employees/leave/new/page.tsx,12,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/employees/new,src/app/(app)/employees/new/page.tsx,12,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/employees,src/app/(app)/employees/page.tsx,20,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,,,,false,SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/expenses/new,src/app/(app)/expenses/new/page.tsx,39,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/expenses,src/app/(app)/expenses/page.tsx,29,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/ffe/[id],src/app/(app)/ffe/[id]/page.tsx,14,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/ffe/new,src/app/(app)/ffe/new/page.tsx,39,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/ffe,src/app/(app)/ffe/page.tsx,24,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/finance/budgets/[id],src/app/(app)/finance/budgets/[id]/page.tsx,14,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/finance/budgets/new,src/app/(app)/finance/budgets/new/page.tsx,48,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,src/lib/supabase/server.ts (depth 2),,,false,NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/finance/budgets,src/app/(app)/finance/budgets/page.tsx,82,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,src/lib/supabase/server.ts (depth 2),,,false,NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/floor-plans/[id],src/app/(app)/floor-plans/[id]/page.tsx,17,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/floor-plans/[id]/walkthrough,src/app/(app)/floor-plans/[id]/walkthrough/page.tsx,17,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/floor-plans,src/app/(app)/floor-plans/page.tsx,24,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/access-review/[id],src/app/(app)/grc/access-review/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/access-review/new,src/app/(app)/grc/access-review/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/audits/new,src/app/(app)/grc/audits/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/cases/[id],src/app/(app)/grc/cases/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/cases/new,src/app/(app)/grc/cases/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/findings/new,src/app/(app)/grc/findings/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc,src/app/(app)/grc/page.tsx,52,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/policies/[id],src/app/(app)/grc/policies/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/policies/new,src/app/(app)/grc/policies/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/risks/[id],src/app/(app)/grc/risks/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/risks/new,src/app/(app)/grc/risks/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/grc/vendors/new,src/app/(app)/grc/vendors/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/hr,src/app/(app)/hr/page.tsx,14,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/inventory/items/[id],src/app/(app)/inventory/items/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/inventory/items/new,src/app/(app)/inventory/items/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/inventory,src/app/(app)/inventory/page.tsx,17,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,,,,false,SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/inventory/stock-entries/new,src/app/(app)/inventory/stock-entries/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/inventory/warehouses/new,src/app/(app)/inventory/warehouses/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/invoices/[id],src/app/(app)/invoices/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/invoices/credit-notes/[id],src/app/(app)/invoices/credit-notes/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/invoices/credit-notes/new,src/app/(app)/invoices/credit-notes/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/invoices/new,src/app/(app)/invoices/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/invoices,src/app/(app)/invoices/page.tsx,18,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,,,,false,SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/knowledge-base/[id],src/app/(app)/knowledge-base/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
